clearVal,sn,districtName,dataDate,issueVal,issueTime,clearDate,issueDate,moveName,clearTime,issueGbn,itemCode
334,1925,경남,2021-05-07,305,20:00,2021-05-07,2021-05-07,하동권역,21:00,주의보,PM10
157,1929,경남,2021-05-07,94,20:00,2021-05-08,2021-05-07,함양권역,0:00,주의보,PM25
390,1970,경남,2021-05-07,252,21:00,2021-05-08,2021-05-07,고성권역,10:00,주의보,PM10
428,1846,경남,2021-05-07,247,18:00,2021-05-07,2021-05-07,함양권역,22:00,주의보,PM10
91,1928,경남,2021-05-07,225,20:00,2021-05-09,2021-05-07,의령권역,7:00,주의보,PM10
88,2061,경남,2021-05-07,156,23:00,2021-05-09,2021-05-07,김해권역,9:00,주의보,PM10
95,1847,경남,2021-05-07,255,18:00,2021-05-09,2021-05-07,거창권역,5:00,주의보,PM10
310,1927,경남,2021-05-07,246,20:00,2021-05-07,2021-05-07,합천권역,23:00,주의보,PM10
364,1967,경남,2021-05-07,260,21:00,2021-05-08,2021-05-07,사천권역,10:00,주의보,PM10
325,2013,경남,2021-05-07,273,22:00,2021-05-08,2021-05-07,통영권역,1:00,주의보,PM10
127,2064,경남,2021-05-07,339,23:00,2021-05-09,2021-05-07,남해권역,6:00,경보,PM10
29,1973,경남,2021-05-07,86,21:00,2021-05-08,2021-05-07,거창권역,14:00,주의보,PM25
95,1972,경남,2021-05-07,211,21:00,2021-05-09,2021-05-07,창녕권역,7:00,주의보,PM10
24,2015,경남,2021-05-07,95,22:00,2021-05-09,2021-05-07,고성권역,6:00,주의보,PM25
339,1926,경남,2021-05-07,331,20:00,2021-05-07,2021-05-07,남해권역,23:00,주의보,PM10
306,2062,경남,2021-05-07,232,23:00,2021-05-08,2021-05-07,거제권역,10:00,주의보,PM10
90,2063,경남,2021-05-07,159,23:00,2021-05-09,2021-05-07,양산권역,7:00,주의보,PM10
34,2629,경남,2021-05-08,81,10:00,2021-05-09,2021-05-08,진주권역,5:00,주의보,PM25
139,2624,경남,2021-05-08,390,10:00,2021-05-09,2021-05-08,고성권역,2:00,경보,PM10
97,2625,경남,2021-05-08,185,10:00,2021-05-09,2021-05-08,함안권역,9:00,주의보,PM10
148,2296,경남,2021-05-08,353,4:00,2021-05-08,2021-05-08,산청권역,18:00,경보,PM10
33,2125,경남,2021-05-08,103,1:00,2021-05-09,2021-05-08,하동권역,5:00,주의보,PM25
95,2627,경남,2021-05-08,186,10:00,2021-05-09,2021-05-08,창원권역,8:00,주의보,PM10
34,2124,경남,2021-05-08,86,1:00,2021-05-09,2021-05-08,통영권역,5:00,주의보,PM25
32,2685,경남,2021-05-08,78,11:00,2021-05-09,2021-05-08,사천권역,6:00,주의보,PM25
141,2622,경남,2021-05-08,364,10:00,2021-05-09,2021-05-08,사천권역,5:00,경보,PM10
138,2123,경남,2021-05-08,325,1:00,2021-05-09,2021-05-08,통영권역,5:00,경보,PM10
81,3026,경남,2021-05-08,148,18:00,2021-05-09,2021-05-08,산청권역,10:00,주의보,PM10
131,2623,경남,2021-05-08,306,10:00,2021-05-09,2021-05-08,거제권역,6:00,경보,PM10
89,2745,경남,2021-05-08,139,12:00,2021-05-09,2021-05-08,함양권역,7:00,주의보,PM10
138,2686,경남,2021-05-08,329,11:00,2021-05-09,2021-05-08,진주권역,4:00,경보,PM10
31,2626,경남,2021-05-08,79,10:00,2021-05-09,2021-05-08,거제권역,7:00,주의보,PM25
29,2116,경남,2021-05-07,157,0:00,2021-05-08,2021-05-08,함양권역,12:00,경보,PM25
87,3386,경남,2021-05-09,138,5:00,2021-05-09,2021-05-09,통영권역,7:00,주의보,PM10
64,3359,경남,2021-05-09,145,4:00,2021-05-09,2021-05-09,합천권역,10:00,주의보,PM10
90,3409,경남,2021-05-09,147,6:00,2021-05-09,2021-05-09,하동권역,11:00,주의보,PM10
83,3360,경남,2021-05-09,138,4:00,2021-05-09,2021-05-09,진주권역,9:00,주의보,PM10
79,3410,경남,2021-05-09,127,6:00,2021-05-09,2021-05-09,남해권역,12:00,주의보,PM10
96,3385,경남,2021-05-09,141,5:00,2021-05-09,2021-05-09,사천권역,7:00,주의보,PM10
79,3303,경남,2021-05-09,139,2:00,2021-05-09,2021-05-09,고성권역,6:00,주의보,PM10
89,3408,경남,2021-05-09,131,6:00,2021-05-09,2021-05-09,거제권역,9:00,주의보,PM10
94,3481,경남,2021-05-25,154,11:00,2021-05-25,2021-05-25,고성권역,14:00,주의보,PM10
90,3484,경남,2021-05-25,152,12:00,2021-05-25,2021-05-25,사천권역,14:00,주의보,PM10
62,3478,경남,2021-05-25,174,8:00,2021-05-25,2021-05-25,남해권역,15:00,주의보,PM10
66,3479,경남,2021-05-25,180,10:00,2021-05-25,2021-05-25,통영권역,15:00,주의보,PM10
72,3483,경남,2021-05-25,161,11:00,2021-05-25,2021-05-25,하동권역,14:00,주의보,PM10
99,19,경북,2021-01-16,192,4:00,2021-01-16,2021-01-16,동부권역,7:00,주의보,PM10
97,16,경북,2021-01-16,165,1:00,2021-01-16,2021-01-16,서부권역,13:00,주의보,PM10
28,59,경북,2021-02-01,88,23:00,2021-02-02,2021-02-01,서부권역,4:00,주의보,PM25
34,92,경북,2021-02-07,78,12:00,2021-02-07,2021-02-07,서부권역,20:00,주의보,PM25
90,152,경북,2021-03-16,210,13:00,2021-03-16,2021-03-16,동부권역,15:00,주의보,PM10
71,144,경북,2021-03-16,199,11:00,2021-03-16,2021-03-16,서부권역,13:00,주의보,PM10
97,169,경북,2021-03-17,161,10:00,2021-03-17,2021-03-17,울릉권역,21:00,주의보,PM10
91,178,경북,2021-03-23,158,18:00,2021-03-23,2021-03-23,울릉권역,22:00,주의보,PM10
95,173,경북,2021-03-23,234,13:00,2021-03-23,2021-03-23,동부권역,20:00,주의보,PM10
619,349,경북,2021-03-29,287,7:00,2021-03-29,2021-03-29,동부권역,9:00,주의보,PM10
94,1546,경북,2021-03-29,139,23:00,2021-03-30,2021-03-29,울릉권역,6:00,주의보,PM10
555,359,경북,2021-03-29,249,8:00,2021-03-29,2021-03-29,울릉권역,9:00,주의보,PM10
139,419,경북,2021-03-29,555,9:00,2021-03-29,2021-03-29,울릉권역,23:00,경보,PM10
32,679,경북,2021-03-29,63,14:00,2021-03-30,2021-03-29,동부권역,1:00,주의보,PM25
25,466,경북,2021-03-29,86,10:00,2021-03-29,2021-03-29,울릉권역,23:00,주의보,PM25
63,547,경북,2021-03-29,157,11:00,2021-03-29,2021-03-29,동부권역,14:00,경보,PM25
145,418,경북,2021-03-29,619,9:00,2021-03-30,2021-03-29,동부권역,3:00,경보,PM10
602,358,경북,2021-03-29,286,6:00,2021-03-29,2021-03-29,서부권역,8:00,주의보,PM10
157,416,경북,2021-03-29,126,9:00,2021-03-29,2021-03-29,동부권역,11:00,주의보,PM25
148,412,경북,2021-03-29,602,8:00,2021-03-30,2021-03-29,서부권역,2:00,경보,PM10
33,360,경북,2021-03-29,118,8:00,2021-03-29,2021-03-29,서부권역,22:00,주의보,PM25
87,1544,경북,2021-03-30,145,3:00,2021-03-30,2021-03-30,동부권역,13:00,주의보,PM10
94,1545,경북,2021-03-30,148,2:00,2021-03-30,2021-03-30,서부권역,11:00,주의보,PM10
73,1683,경북,2021-04-17,194,12:00,2021-04-17,2021-04-17,동부권역,21:00,주의보,PM10
97,1681,경북,2021-04-17,189,7:00,2021-04-17,2021-04-17,울릉권역,14:00,주의보,PM10
65,1686,경북,2021-04-17,250,13:00,2021-04-17,2021-04-17,서부권역,19:00,주의보,PM10
94,1730,경북,2021-04-28,158,14:00,2021-04-28,2021-04-28,서부권역,22:00,주의보,PM10
300,1975,경북,2021-05-07,223,21:00,2021-05-08,2021-05-07,동부권역,10:00,주의보,PM10
337,1854,경북,2021-05-07,251,18:00,2021-05-07,2021-05-07,서부권역,23:00,주의보,PM10
307,2069,경북,2021-05-07,200,23:00,2021-05-08,2021-05-07,울릉권역,2:00,주의보,PM10
130,2068,경북,2021-05-07,337,23:00,2021-05-09,2021-05-07,서부권역,6:00,경보,PM10
33,2018,경북,2021-05-07,90,22:00,2021-05-09,2021-05-07,서부권역,7:00,주의보,PM25
26,2351,경북,2021-05-08,77,5:00,2021-05-09,2021-05-08,울릉권역,4:00,주의보,PM25
34,2570,경북,2021-05-08,77,2:00,2021-05-08,2021-05-08,동부권역,14:00,주의보,PM25
140,2208,경북,2021-05-08,307,2:00,2021-05-08,2021-05-08,울릉권역,16:00,경보,PM10
89,3110,경북,2021-05-08,140,16:00,2021-05-09,2021-05-08,울릉권역,6:00,주의보,PM10
96,2805,경북,2021-05-08,138,13:00,2021-05-09,2021-05-08,동부권역,9:00,주의보,PM10
138,2628,경북,2021-05-08,300,10:00,2021-05-08,2021-05-08,동부권역,13:00,경보,PM10
95,3436,경북,2021-05-09,130,6:00,2021-05-09,2021-05-09,서부권역,9:00,주의보,PM10
92,3480,경북,2021-05-25,176,10:00,2021-05-25,2021-05-25,동부권역,15:00,주의보,PM10
63,3486,경북,2021-05-25,182,14:00,2021-05-25,2021-05-25,울릉권역,15:00,주의보,PM10
30,30,광주,2021-02-01,84,16:00,2021-02-02,2021-02-01,광주권역,3:00,주의보,PM25
23,86,광주,2021-02-07,80,12:00,2021-02-07,2021-02-07,광주권역,23:00,주의보,PM25
149,1660,광주,2021-03-29,551,8:00,2021-03-30,2021-03-29,광주권역,14:00,경보,PM10
34,312,광주,2021-03-29,88,7:00,2021-03-30,2021-03-29,광주권역,13:00,주의보,PM25
551,1659,광주,2021-03-29,401,7:00,2021-03-29,2021-03-29,광주권역,8:00,주의보,PM10
91,311,광주,2021-03-29,149,14:00,2021-03-30,2021-03-30,광주권역,18:00,주의보,PM10
75,1700,광주,2021-04-17,218,14:00,2021-04-17,2021-04-17,광주권역,16:00,주의보,PM10
88,1733,광주,2021-04-28,174,20:00,2021-04-29,2021-04-28,광주권역,13:00,주의보,PM10
158,1842,광주,2021-05-07,99,18:00,2021-05-07,2021-05-07,광주권역,21:00,주의보,PM25
345,1813,광주,2021-05-07,417,17:00,2021-05-07,2021-05-07,광주권역,18:00,주의보,PM10
56,1966,광주,2021-05-07,158,21:00,2021-05-08,2021-05-07,광주권역,15:00,경보,PM25
144,1841,광주,2021-05-07,345,18:00,2021-05-09,2021-05-07,광주권역,6:00,경보,PM10
34,2903,광주,2021-05-08,56,15:00,2021-05-09,2021-05-08,광주권역,11:00,주의보,PM25
98,3406,광주,2021-05-09,144,6:00,2021-05-09,2021-05-09,광주권역,11:00,주의보,PM10
67,3463,광주,2021-05-25,186,1:00,2021-05-25,2021-05-25,광주권역,13:00,주의보,PM10
7,3518,광주,2021-11-20,75,23:00,2021-11-22,2021-11-20,광주권역,4:00,주의보,PM25
97,18,대구,2021-01-16,168,3:00,2021-01-16,2021-01-16,대구권역,6:00,주의보,PM10
34,67,대구,2021-02-01,76,0:00,2021-02-02,2021-02-02,대구권역,3:00,주의보,PM25
74,150,대구,2021-03-16,203,12:00,2021-03-16,2021-03-16,대구권역,13:00,주의보,PM10
90,172,대구,2021-03-23,191,13:00,2021-03-23,2021-03-23,대구권역,18:00,주의보,PM10
815,373,대구,2021-03-29,444,8:00,2021-03-29,2021-03-29,대구권역,9:00,주의보,PM10
65,738,대구,2021-03-29,170,11:00,2021-03-29,2021-03-29,대구권역,13:00,경보,PM25
28,739,대구,2021-03-29,65,13:00,2021-03-30,2021-03-29,대구권역,0:00,주의보,PM25
170,442,대구,2021-03-29,128,9:00,2021-03-29,2021-03-29,대구권역,11:00,주의보,PM25
148,444,대구,2021-03-29,815,9:00,2021-03-30,2021-03-29,대구권역,2:00,경보,PM10
88,1493,대구,2021-03-30,148,2:00,2021-03-30,2021-03-30,대구권역,11:00,주의보,PM10
97,1675,대구,2021-04-17,156,5:00,2021-04-17,2021-04-17,대구권역,18:00,주의보,PM10
91,1932,대구,2021-05-07,163,20:00,2021-05-09,2021-05-07,대구권역,8:00,주의보,PM10
34,2687,대구,2021-05-08,78,11:00,2021-05-09,2021-05-08,대구권역,6:00,주의보,PM25
34,3521,대구,2021-11-21,82,11:00,2021-11-22,2021-11-21,대구권역,3:00,주의보,PM25
98,26,대전,2021-01-16,150,8:00,2021-01-16,2021-01-16,서부권역,11:00,주의보,PM10
27,35,대전,2021-02-01,86,18:00,2021-02-02,2021-02-01,동부권역,1:00,주의보,PM25
30,36,대전,2021-02-01,91,18:00,2021-02-02,2021-02-01,서부권역,2:00,주의보,PM25
83,48,대전,2021-02-01,155,20:00,2021-02-02,2021-02-01,동부권역,1:00,주의보,PM10
593,208,대전,2021-03-29,450,5:00,2021-03-29,2021-03-29,동부권역,6:00,주의보,PM10
28,314,대전,2021-03-29,94,7:00,2021-03-29,2021-03-29,서부권역,18:00,주의보,PM25
29,313,대전,2021-03-29,88,7:00,2021-03-29,2021-03-29,동부권역,18:00,주의보,PM25
362,1164,대전,2021-03-29,146,22:00,2021-03-30,2021-03-29,서부권역,5:00,주의보,PM10
149,262,대전,2021-03-29,593,6:00,2021-03-30,2021-03-29,동부권역,12:00,경보,PM10
146,263,대전,2021-03-29,596,6:00,2021-03-29,2021-03-29,서부권역,22:00,경보,PM10
596,209,대전,2021-03-29,447,5:00,2021-03-29,2021-03-29,서부권역,6:00,주의보,PM10
95,1619,대전,2021-03-30,149,12:00,2021-03-30,2021-03-30,동부권역,14:00,주의보,PM10
91,1620,대전,2021-03-30,104,12:00,2021-03-30,2021-03-30,서부권역,13:00,주의보,PM10
104,1430,대전,2021-03-30,362,5:00,2021-03-30,2021-03-30,서부권역,12:00,경보,PM10
73,1703,대전,2021-04-17,251,14:00,2021-04-17,2021-04-17,동부권역,17:00,주의보,PM10
68,1706,대전,2021-04-17,234,14:00,2021-04-17,2021-04-17,서부권역,17:00,주의보,PM10
93,1726,대전,2021-04-28,163,13:00,2021-04-29,2021-04-28,동부권역,0:00,주의보,PM10
500,1790,대전,2021-05-07,214,16:00,2021-05-07,2021-05-07,서부권역,19:00,주의보,PM10
159,1884,대전,2021-05-07,91,19:00,2021-05-08,2021-05-07,서부권역,1:00,주의보,PM25
147,1882,대전,2021-05-07,500,19:00,2021-05-09,2021-05-07,서부권역,7:00,경보,PM10
144,1880,대전,2021-05-07,490,19:00,2021-05-09,2021-05-07,동부권역,8:00,경보,PM10
490,1788,대전,2021-05-07,207,16:00,2021-05-07,2021-05-07,동부권역,19:00,주의보,PM10
32,1922,대전,2021-05-07,92,20:00,2021-05-09,2021-05-07,동부권역,7:00,주의보,PM25
34,2744,대전,2021-05-08,68,12:00,2021-05-09,2021-05-08,서부권역,7:00,주의보,PM25
68,2127,대전,2021-05-08,159,1:00,2021-05-08,2021-05-08,서부권역,12:00,경보,PM25
74,3432,대전,2021-05-09,144,8:00,2021-05-09,2021-05-09,동부권역,11:00,주의보,PM10
79,3426,대전,2021-05-09,147,7:00,2021-05-09,2021-05-09,서부권역,11:00,주의보,PM10
74,3459,대전,2021-05-24,183,22:00,2021-05-25,2021-05-24,동부권역,15:00,주의보,PM10
84,3460,대전,2021-05-24,194,22:00,2021-05-25,2021-05-24,서부권역,14:00,주의보,PM10
27,3537,대전,2021-12-16,76,13:00,2021-12-17,2021-12-16,동부권역,5:00,주의보,PM25
26,3538,대전,2021-12-16,77,13:00,2021-12-17,2021-12-16,서부권역,5:00,주의보,PM25
89,3,부산,2021-01-13,161,13:00,2021-01-13,2021-01-13,중부권역,20:00,주의보,PM10
96,2,부산,2021-01-13,167,12:00,2021-01-13,2021-01-13,남부권역,19:00,주의보,PM10
92,1,부산,2021-01-13,160,12:00,2021-01-13,2021-01-13,동부권역,20:00,주의보,PM10
93,25,부산,2021-01-16,152,8:00,2021-01-16,2021-01-16,서부권역,10:00,주의보,PM10
87,24,부산,2021-01-16,154,8:00,2021-01-16,2021-01-16,남부권역,9:00,주의보,PM10
33,63,부산,2021-02-02,79,1:00,2021-02-02,2021-02-02,동부권역,8:00,주의보,PM25
34,66,부산,2021-02-02,77,2:00,2021-02-02,2021-02-02,남부권역,6:00,주의보,PM25
32,62,부산,2021-02-02,80,1:00,2021-02-02,2021-02-02,서부권역,8:00,주의보,PM25
30,64,부산,2021-02-02,79,1:00,2021-02-02,2021-02-02,중부권역,8:00,주의보,PM25
91,175,부산,2021-03-23,185,14:00,2021-03-23,2021-03-23,동부권역,20:00,주의보,PM10
133,637,부산,2021-03-29,645,12:00,2021-03-30,2021-03-29,남부권역,12:00,경보,PM10
155,475,부산,2021-03-29,80,10:00,2021-03-29,2021-03-29,중부권역,18:00,주의보,PM25
150,477,부산,2021-03-29,85,10:00,2021-03-29,2021-03-29,동부권역,17:00,주의보,PM25
144,543,부산,2021-03-29,392,11:00,2021-03-30,2021-03-29,동부권역,9:00,경보,PM10
645,478,부산,2021-03-29,229,10:00,2021-03-29,2021-03-29,남부권역,12:00,주의보,PM10
392,371,부산,2021-03-29,183,8:00,2021-03-29,2021-03-29,동부권역,11:00,주의보,PM10
141,1649,부산,2021-03-29,665,12:00,2021-03-30,2021-03-29,서부권역,12:00,경보,PM10
541,476,부산,2021-03-29,291,10:00,2021-03-29,2021-03-29,중부권역,12:00,주의보,PM10
665,544,부산,2021-03-29,515,11:00,2021-03-29,2021-03-29,서부권역,12:00,주의보,PM10
162,542,부산,2021-03-29,113,11:00,2021-03-29,2021-03-29,서부권역,15:00,주의보,PM25
147,602,부산,2021-03-29,541,12:00,2021-03-30,2021-03-29,중부권역,10:00,경보,PM10
59,1641,부산,2021-03-29,155,18:00,2021-03-30,2021-03-29,중부권역,2:00,경보,PM25
59,1644,부산,2021-03-29,168,17:00,2021-03-30,2021-03-29,남부권역,2:00,경보,PM25
60,1639,부산,2021-03-29,162,15:00,2021-03-30,2021-03-29,서부권역,2:00,경보,PM25
71,1642,부산,2021-03-29,150,17:00,2021-03-30,2021-03-29,동부권역,2:00,경보,PM25
168,479,부산,2021-03-29,78,10:00,2021-03-29,2021-03-29,남부권역,17:00,주의보,PM25
76,1651,부산,2021-03-30,147,10:00,2021-03-30,2021-03-30,중부권역,14:00,주의보,PM10
89,1652,부산,2021-03-30,144,9:00,2021-03-30,2021-03-30,동부권역,13:00,주의보,PM10
34,1645,부산,2021-03-30,59,2:00,2021-03-30,2021-03-30,남부권역,7:00,주의보,PM25
31,1643,부산,2021-03-30,71,2:00,2021-03-30,2021-03-30,동부권역,9:00,주의보,PM25
96,1653,부산,2021-03-30,133,12:00,2021-03-30,2021-03-30,남부권역,14:00,주의보,PM10
34,1640,부산,2021-03-30,60,2:00,2021-03-30,2021-03-30,서부권역,6:00,주의보,PM25
34,1316,부산,2021-03-30,59,2:00,2021-03-30,2021-03-30,중부권역,7:00,주의보,PM25
79,1656,부산,2021-03-30,153,16:00,2021-03-30,2021-03-30,동부권역,20:00,주의보,PM10
90,1650,부산,2021-03-30,141,12:00,2021-03-30,2021-03-30,서부권역,14:00,주의보,PM10
59,1722,부산,2021-04-17,153,18:00,2021-04-17,2021-04-17,서부권역,20:00,주의보,PM10
79,1724,부산,2021-04-17,152,18:00,2021-04-17,2021-04-17,중부권역,20:00,주의보,PM10
73,1723,부산,2021-04-17,157,18:00,2021-04-17,2021-04-17,남부권역,20:00,주의보,PM10
30,2804,부산,2021-05-08,98,13:00,2021-05-09,2021-05-08,남부권역,9:00,주의보,PM25
27,3069,부산,2021-05-08,80,19:00,2021-05-09,2021-05-08,동부권역,8:00,주의보,PM25
32,2802,부산,2021-05-08,86,13:00,2021-05-09,2021-05-08,서부권역,9:00,주의보,PM25
131,2803,부산,2021-05-08,326,13:00,2021-05-09,2021-05-08,남부권역,8:00,경보,PM10
326,2126,부산,2021-05-08,152,1:00,2021-05-08,2021-05-08,남부권역,13:00,주의보,PM10
91,2516,부산,2021-05-08,164,8:00,2021-05-09,2021-05-08,중부권역,9:00,주의보,PM10
82,2118,부산,2021-05-07,169,0:00,2021-05-09,2021-05-08,서부권역,10:00,주의보,PM10
89,2117,부산,2021-05-07,162,0:00,2021-05-09,2021-05-08,동부권역,8:00,주의보,PM10
81,3431,부산,2021-05-09,131,8:00,2021-05-09,2021-05-09,남부권역,10:00,주의보,PM10
63,3485,부산,2021-05-25,170,13:00,2021-05-25,2021-05-25,남부권역,17:00,주의보,PM10
89,3488,부산,2021-05-25,155,14:00,2021-05-25,2021-05-25,서부권역,16:00,주의보,PM10
80,3487,부산,2021-05-25,151,14:00,2021-05-25,2021-05-25,중부권역,16:00,주의보,PM10
84,6,서울,2021-01-13,174,0:00,2021-01-14,2021-01-14,서울권역,3:00,주의보,PM10
32,49,서울,2021-02-01,77,20:00,2021-02-01,2021-02-01,서울권역,23:00,주의보,PM25
22,73,서울,2021-02-06,75,20:00,2021-02-07,2021-02-06,서울권역,16:00,주의보,PM25
26,104,서울,2021-02-12,83,21:00,2021-02-15,2021-02-12,서울권역,9:00,주의보,PM25
33,112,서울,2021-03-10,96,20:00,2021-03-12,2021-03-10,서울권역,15:00,주의보,PM25
31,134,서울,2021-03-15,76,11:00,2021-03-16,2021-03-15,서울권역,0:00,주의보,PM25
32,179,서울,2021-03-26,79,7:00,2021-03-27,2021-03-26,서울권역,12:00,주의보,PM25
32,242,서울,2021-03-29,99,5:00,2021-03-29,2021-03-29,서울권역,12:00,주의보,PM25
113,241,서울,2021-03-29,427,5:00,2021-03-30,2021-03-29,서울권역,11:00,경보,PM10
427,1637,서울,2021-03-29,366,4:00,2021-03-29,2021-03-29,서울권역,5:00,주의보,PM10
82,1593,서울,2021-03-30,113,11:00,2021-03-30,2021-03-30,서울권역,12:00,주의보,PM10
93,1667,서울,2021-04-16,324,18:00,2021-04-16,2021-04-16,서울권역,20:00,주의보,PM10
162,1769,서울,2021-05-07,127,15:00,2021-05-08,2021-05-07,서울권역,0:00,주의보,PM25
525,1735,서울,2021-05-07,321,13:00,2021-05-07,2021-05-07,서울권역,14:00,주의보,PM10
135,1753,서울,2021-05-07,525,14:00,2021-05-09,2021-05-07,서울권역,1:00,경보,PM10
30,2746,서울,2021-05-08,70,12:00,2021-05-09,2021-05-08,서울권역,1:00,주의보,PM25
70,2122,서울,2021-05-07,162,0:00,2021-05-08,2021-05-08,서울권역,12:00,경보,PM25
74,3405,서울,2021-05-09,135,1:00,2021-05-09,2021-05-09,서울권역,2:00,주의보,PM10
84,3442,서울,2021-05-24,174,16:00,2021-05-25,2021-05-24,서울권역,8:00,주의보,PM10
29,3499,서울,2021-11-19,172,21:00,2021-11-22,2021-11-19,서울권역,0:00,주의보,PM10
21,3495,서울,2021-11-19,96,19:00,2021-11-22,2021-11-19,서울권역,0:00,주의보,PM25
24,3527,서울,2021-12-15,85,16:00,2021-12-17,2021-12-15,서울권역,2:00,주의보,PM25
28,34,세종,2021-02-01,94,17:00,2021-02-02,2021-02-01,세종권역,2:00,주의보,PM25
89,43,세종,2021-02-01,153,19:00,2021-02-02,2021-02-01,세종권역,1:00,주의보,PM10
34,87,세종,2021-02-07,87,12:00,2021-02-07,2021-02-07,세종권역,17:00,주의보,PM25
33,106,세종,2021-02-13,82,12:00,2021-02-13,2021-02-13,세종권역,17:00,주의보,PM25
26,121,세종,2021-03-11,77,4:00,2021-03-12,2021-03-11,세종권역,11:00,주의보,PM25
89,597,세종,2021-03-29,524,6:00,2021-03-30,2021-03-29,세종권역,14:00,경보,PM10
32,549,세종,2021-03-29,77,11:00,2021-03-29,2021-03-29,세종권역,15:00,주의보,PM25
524,235,세종,2021-03-29,358,5:00,2021-03-29,2021-03-29,세종권역,6:00,주의보,PM10
80,1707,세종,2021-04-17,212,14:00,2021-04-17,2021-04-17,세종권역,17:00,주의보,PM10
32,1881,세종,2021-05-07,84,19:00,2021-05-08,2021-05-07,세종권역,20:00,주의보,PM25
97,1851,세종,2021-05-07,510,18:00,2021-05-09,2021-05-07,세종권역,11:00,경보,PM10
510,1770,세종,2021-05-07,204,15:00,2021-05-07,2021-05-07,세종권역,18:00,주의보,PM10
84,3452,세종,2021-05-24,201,20:00,2021-05-25,2021-05-24,세종권역,14:00,주의보,PM10
34,3515,세종,2021-11-20,76,16:00,2021-11-22,2021-11-20,세종권역,2:00,주의보,PM25
99,3519,세종,2021-11-21,153,3:00,2021-11-21,2021-11-21,세종권역,19:00,주의보,PM10
28,3542,세종,2021-12-16,77,21:00,2021-12-17,2021-12-16,세종권역,4:00,주의보,PM25
92,174,울산,2021-03-23,217,14:00,2021-03-23,2021-03-23,울산권역,21:00,주의보,PM10
24,322,울산,2021-03-29,96,7:00,2021-03-30,2021-03-29,울산권역,4:00,주의보,PM25
418,323,울산,2021-03-29,421,7:00,2021-03-29,2021-03-29,울산권역,8:00,주의보,PM10
145,372,울산,2021-03-29,418,8:00,2021-03-30,2021-03-29,울산권역,5:00,경보,PM10
90,1431,울산,2021-03-30,145,5:00,2021-03-30,2021-03-30,울산권역,14:00,주의보,PM10
68,1725,울산,2021-04-17,209,18:00,2021-04-17,2021-04-17,울산권역,21:00,주의보,PM10
90,2119,울산,2021-05-07,171,0:00,2021-05-09,2021-05-08,울산권역,8:00,주의보,PM10
81,4,인천,2021-01-13,178,22:00,2021-01-14,2021-01-13,강화권역,1:00,주의보,PM10
87,7,인천,2021-01-14,166,0:00,2021-01-14,2021-01-14,서부권역,2:00,주의보,PM10
91,8,인천,2021-01-14,159,0:00,2021-01-14,2021-01-14,동남부권역,2:00,주의보,PM10
26,102,인천,2021-02-12,78,12:00,2021-02-15,2021-02-12,서부권역,7:00,주의보,PM25
34,103,인천,2021-02-12,87,20:00,2021-02-15,2021-02-12,강화권역,6:00,주의보,PM25
32,101,인천,2021-02-12,83,11:00,2021-02-13,2021-02-12,영종·영흥권역,6:00,주의보,PM25
26,100,인천,2021-02-12,80,11:00,2021-02-15,2021-02-12,동남부권역,7:00,주의보,PM25
32,109,인천,2021-02-14,81,12:00,2021-02-15,2021-02-14,영종·영흥권역,5:00,주의보,PM25
31,111,인천,2021-03-10,77,18:00,2021-03-12,2021-03-10,강화권역,16:00,주의보,PM25
26,110,인천,2021-03-10,80,18:00,2021-03-12,2021-03-10,서부권역,17:00,주의보,PM25
34,116,인천,2021-03-10,84,20:00,2021-03-12,2021-03-10,동남부권역,16:00,주의보,PM25
89,130,인천,2021-03-11,154,13:00,2021-03-11,2021-03-11,서부권역,17:00,주의보,PM10
25,125,인천,2021-03-11,75,3:00,2021-03-12,2021-03-11,영종·영흥권역,18:00,주의보,PM25
30,131,인천,2021-03-14,82,11:00,2021-03-16,2021-03-14,서부권역,0:00,주의보,PM25
97,141,인천,2021-03-16,187,11:00,2021-03-16,2021-03-16,서부권역,18:00,주의보,PM10
99,138,인천,2021-03-16,174,10:00,2021-03-16,2021-03-16,강화권역,16:00,주의보,PM10
94,142,인천,2021-03-16,184,11:00,2021-03-16,2021-03-16,영종·영흥권역,18:00,주의보,PM10
93,140,인천,2021-03-16,177,11:00,2021-03-16,2021-03-16,동남부권역,18:00,주의보,PM10
29,182,인천,2021-03-26,86,10:00,2021-03-27,2021-03-26,동남부권역,12:00,주의보,PM25
32,183,인천,2021-03-26,84,10:00,2021-03-27,2021-03-26,서부권역,13:00,주의보,PM25
27,190,인천,2021-03-26,96,22:00,2021-03-27,2021-03-26,강화권역,15:00,주의보,PM25
34,186,인천,2021-03-26,83,12:00,2021-03-27,2021-03-26,영종·영흥권역,12:00,주의보,PM25
97,188,인천,2021-03-26,159,14:00,2021-03-27,2021-03-26,서부권역,3:00,주의보,PM10
149,227,인천,2021-03-29,480,5:00,2021-03-30,2021-03-29,동남부권역,11:00,경보,PM10
454,191,인천,2021-03-29,293,3:00,2021-03-29,2021-03-29,서부권역,5:00,주의보,PM10
480,192,인천,2021-03-29,286,3:00,2021-03-29,2021-03-29,동남부권역,5:00,주의보,PM10
28,303,인천,2021-03-29,92,6:00,2021-03-30,2021-03-29,서부권역,11:00,주의보,PM25
