clearVal,sn,districtName,dataDate,issueVal,issueTime,clearDate,issueDate,moveName,clearTime,issueGbn,itemCode
20,188,경기,2023-02-18,81,21:00,2023-02-19,2023-02-18,남부권,15:00,주의보,PM25
22,181,경기,2023-02-18,76,15:00,2023-02-19,2023-02-18,북부권,13:00,주의보,PM25
32,192,경기,2023-03-05,81,11:00,2023-03-05,2023-03-05,동부권,20:00,주의보,PM25
34,191,경기,2023-03-05,92,10:00,2023-03-06,2023-03-05,남부권,14:00,주의보,PM25
27,193,경기,2023-03-05,76,12:00,2023-03-05,2023-03-05,중부권,17:00,주의보,PM25
33,203,경기,2023-03-11,83,9:00,2023-03-11,2023-03-11,북부권,13:00,주의보,PM25
31,199,경기,2023-03-11,79,2:00,2023-03-11,2023-03-11,중부권,13:00,주의보,PM25
32,210,경기,2023-03-19,77,21:00,2023-03-20,2023-03-19,중부권,16:00,주의보,PM25
30,213,경기,2023-03-20,85,10:00,2023-03-20,2023-03-20,남부권,15:00,주의보,PM25
32,214,경기,2023-03-20,88,11:00,2023-03-20,2023-03-20,북부권,16:00,주의보,PM25
99,235,경기,2023-03-23,190,19:00,2023-03-25,2023-03-23,남부권,3:00,주의보,PM10
94,244,경기,2023-03-23,238,21:00,2023-03-25,2023-03-23,동부권,2:00,주의보,PM10
147,237,경기,2023-03-23,353,20:00,2023-03-24,2023-03-23,중부권,5:00,경보,PM10
353,231,경기,2023-03-23,232,18:00,2023-03-23,2023-03-23,중부권,20:00,주의보,PM10
139,243,경기,2023-03-23,318,21:00,2023-03-24,2023-03-23,북부권,5:00,경보,PM10
318,230,경기,2023-03-23,226,18:00,2023-03-23,2023-03-23,북부권,21:00,주의보,PM10
98,263,경기,2023-03-24,147,5:00,2023-03-25,2023-03-24,중부권,2:00,주의보,PM10
93,262,경기,2023-03-24,139,5:00,2023-03-25,2023-03-24,북부권,0:00,주의보,PM10
33,293,경기,2023-03-31,80,10:00,2023-04-02,2023-03-31,중부권,6:00,주의보,PM25
151,326,경기,2023-04-06,92,19:00,2023-04-07,2023-04-06,남부권,1:00,주의보,PM25
25,330,경기,2023-04-06,103,20:00,2023-04-07,2023-04-06,북부권,14:00,주의보,PM25
33,316,경기,2023-04-06,95,16:00,2023-04-07,2023-04-06,중부권,11:00,주의보,PM25
99,333,경기,2023-04-06,155,21:00,2023-04-07,2023-04-06,중부권,4:00,주의보,PM10
29,334,경기,2023-04-06,97,21:00,2023-04-07,2023-04-06,동부권,14:00,주의보,PM25
99,341,경기,2023-04-07,163,1:00,2023-04-07,2023-04-07,동부권,10:00,주의보,PM10
26,355,경기,2023-04-07,71,9:00,2023-04-07,2023-04-07,남부권,15:00,주의보,PM25
71,342,경기,2023-04-07,151,1:00,2023-04-07,2023-04-07,남부권,9:00,경보,PM25
99,339,경기,2023-04-06,168,0:00,2023-04-07,2023-04-07,남부권,9:00,주의보,PM10
434,371,경기,2023-04-11,308,23:00,2023-04-12,2023-04-11,북부권,0:00,주의보,PM10
144,385,경기,2023-04-12,392,1:00,2023-04-14,2023-04-12,중부권,1:00,경보,PM10
135,399,경기,2023-04-12,319,3:00,2023-04-14,2023-04-12,남부권,2:00,경보,PM10
148,390,경기,2023-04-12,335,2:00,2023-04-13,2023-04-12,동부권,22:00,경보,PM10
335,377,경기,2023-04-11,251,0:00,2023-04-12,2023-04-12,동부권,2:00,주의보,PM10
392,378,경기,2023-04-11,361,0:00,2023-04-12,2023-04-12,중부권,1:00,주의보,PM10
144,376,경기,2023-04-11,434,0:00,2023-04-13,2023-04-12,북부권,21:00,경보,PM10
319,379,경기,2023-04-11,218,0:00,2023-04-12,2023-04-12,남부권,3:00,주의보,PM10
88,519,경기,2023-04-13,144,21:00,2023-04-14,2023-04-13,북부권,12:00,주의보,PM10
94,520,경기,2023-04-13,148,22:00,2023-04-14,2023-04-13,동부권,12:00,주의보,PM10
81,528,경기,2023-04-14,135,2:00,2023-04-14,2023-04-14,남부권,13:00,주의보,PM10
87,526,경기,2023-04-14,144,1:00,2023-04-14,2023-04-14,중부권,12:00,주의보,PM10
96,539,경기,2023-04-16,151,14:00,2023-04-17,2023-04-16,남부권,0:00,주의보,PM10
96,553,경기,2023-04-16,158,16:00,2023-04-17,2023-04-16,중부권,5:00,주의보,PM10
92,635,경기,2023-04-22,170,2:00,2023-04-22,2023-04-22,남부권,14:00,주의보,PM10
94,700,경기,2023-05-21,168,14:00,2023-05-21,2023-05-21,북부권,21:00,주의보,PM10
99,702,경기,2023-05-21,166,15:00,2023-05-22,2023-05-21,동부권,0:00,주의보,PM10
92,731,경기,2023-05-22,155,13:00,2023-05-22,2023-05-22,북부권,21:00,주의보,PM10
88,717,경기,2023-05-22,158,11:00,2023-05-22,2023-05-22,남부권,23:00,주의보,PM10
91,739,경기,2023-05-22,170,14:00,2023-05-22,2023-05-22,동부권,22:00,주의보,PM10
96,716,경기,2023-05-22,152,11:00,2023-05-23,2023-05-22,중부권,4:00,주의보,PM10
72,782,경기,2023-11-23,173,11:00,2023-11-23,2023-11-23,남부권,20:00,주의보,PM10
84,788,경기,2023-11-23,154,13:00,2023-11-23,2023-11-23,북부권,18:00,주의보,PM10
33,785,경기,2023-11-23,84,12:00,2023-11-23,2023-11-23,동부권,19:00,주의보,PM25
79,776,경기,2023-11-23,159,9:00,2023-11-23,2023-11-23,중부권,19:00,주의보,PM10
25,771,경기,2023-11-23,95,8:00,2023-11-23,2023-11-23,중부권,19:00,주의보,PM25
27,783,경기,2023-11-23,87,11:00,2023-11-23,2023-11-23,북부권,18:00,주의보,PM25
58,789,경기,2023-11-23,155,13:00,2023-11-23,2023-11-23,동부권,20:00,주의보,PM10
25,777,경기,2023-11-23,85,9:00,2023-11-23,2023-11-23,남부권,20:00,주의보,PM25
23,798,경기,2023-12-06,97,20:00,2023-12-07,2023-12-06,중부권,0:00,주의보,PM25
28,799,경기,2023-12-06,97,20:00,2023-12-07,2023-12-06,남부권,1:00,주의보,PM25
24,15,경남,2023-01-05,83,20:00,2023-01-06,2023-01-05,양산권역,15:00,주의보,PM25
32,14,경남,2023-01-05,78,20:00,2023-01-07,2023-01-05,사천권역,13:00,주의보,PM25
29,5,경남,2023-01-05,92,13:00,2023-01-07,2023-01-05,통영권역,20:00,주의보,PM25
31,20,경남,2023-01-05,79,21:00,2023-01-06,2023-01-05,거창권역,16:00,주의보,PM25
30,19,경남,2023-01-05,86,21:00,2023-01-07,2023-01-05,함안권역,14:00,주의보,PM25
31,13,경남,2023-01-05,85,20:00,2023-01-07,2023-01-05,진주권역,14:00,주의보,PM25
33,25,경남,2023-01-06,84,1:00,2023-01-07,2023-01-06,남해권역,17:00,주의보,PM25
33,49,경남,2023-01-06,76,22:00,2023-01-07,2023-01-06,의령권역,15:00,주의보,PM25
32,35,경남,2023-01-06,82,13:00,2023-01-06,2023-01-06,의령권역,19:00,주의보,PM25
33,24,경남,2023-01-06,78,1:00,2023-01-06,2023-01-06,김해권역,15:00,주의보,PM25
31,28,경남,2023-01-06,75,10:00,2023-01-06,2023-01-06,함양권역,14:00,주의보,PM25
23,23,경남,2023-01-05,76,0:00,2023-01-06,2023-01-06,창녕권역,16:00,주의보,PM25
97,81,경남,2023-01-07,167,8:00,2023-01-07,2023-01-07,사천권역,20:00,주의보,PM10
97,59,경남,2023-01-07,193,4:00,2023-01-07,2023-01-07,함양권역,15:00,주의보,PM10
92,67,경남,2023-01-07,178,5:00,2023-01-07,2023-01-07,남해권역,19:00,주의보,PM10
28,69,경남,2023-01-07,85,5:00,2023-01-07,2023-01-07,거창권역,14:00,주의보,PM25
29,97,경남,2023-01-07,86,10:00,2023-01-07,2023-01-07,창원권역,15:00,주의보,PM25
34,73,경남,2023-01-07,83,6:00,2023-01-07,2023-01-07,합천권역,17:00,주의보,PM25
34,85,경남,2023-01-07,83,8:00,2023-01-07,2023-01-07,양산권역,17:00,주의보,PM25
97,80,경남,2023-01-07,153,8:00,2023-01-07,2023-01-07,창원권역,13:00,주의보,PM10
29,108,경남,2023-01-07,83,13:00,2023-01-07,2023-01-07,밀양권역,15:00,주의보,PM25
33,60,경남,2023-01-07,97,4:00,2023-01-07,2023-01-07,함양권역,13:00,주의보,PM25
95,72,경남,2023-01-07,152,6:00,2023-01-07,2023-01-07,하동권역,18:00,주의보,PM10
92,99,경남,2023-01-07,151,11:00,2023-01-07,2023-01-07,고성권역,14:00,주의보,PM10
99,92,경남,2023-01-07,156,10:00,2023-01-07,2023-01-07,양산권역,15:00,주의보,PM10
91,82,경남,2023-01-07,170,8:00,2023-01-07,2023-01-07,통영권역,19:00,주의보,PM10
31,103,경남,2023-01-07,83,12:00,2023-01-07,2023-01-07,창녕권역,16:00,주의보,PM25
34,98,경남,2023-01-07,82,10:00,2023-01-07,2023-01-07,김해권역,16:00,주의보,PM25
97,68,경남,2023-01-07,170,5:00,2023-01-07,2023-01-07,산청권역,17:00,주의보,PM10
34,70,경남,2023-01-07,79,5:00,2023-01-07,2023-01-07,산청권역,16:00,주의보,PM25
97,89,경남,2023-01-07,158,9:00,2023-01-07,2023-01-07,김해권역,15:00,주의보,PM10
32,201,경남,2023-03-11,107,5:00,2023-03-12,2023-03-11,통영권역,6:00,주의보,PM25
90,273,경남,2023-03-24,157,15:00,2023-03-24,2023-03-24,양산권역,21:00,주의보,PM10
97,276,경남,2023-03-24,168,16:00,2023-03-24,2023-03-24,거제권역,21:00,주의보,PM10
79,280,경남,2023-03-24,155,17:00,2023-03-24,2023-03-24,고성권역,20:00,주의보,PM10
91,275,경남,2023-03-24,167,16:00,2023-03-24,2023-03-24,김해권역,20:00,주의보,PM10
97,279,경남,2023-03-24,165,17:00,2023-03-24,2023-03-24,통영권역,19:00,주의보,PM10
459,461,경남,2023-04-12,300,23:00,2023-04-12,2023-04-11,거창권역,4:00,주의보,PM10
81,481,경남,2023-04-12,131,15:00,2023-04-13,2023-04-12,진주권역,14:00,주의보,PM10
60,474,경남,2023-04-12,147,13:00,2023-04-13,2023-04-12,함양권역,14:00,주의보,PM10
141,439,경남,2023-04-12,502,6:00,2023-04-12,2023-04-12,김해권역,16:00,주의보,PM10
131,463,경남,2023-04-12,384,8:00,2023-04-12,2023-04-12,진주권역,15:00,경보,PM10
441,419,경남,2023-04-12,194,4:00,2023-04-12,2023-04-12,사천권역,7:00,주의보,PM10
316,421,경남,2023-04-12,211,4:00,2023-04-12,2023-04-12,양산권역,7:00,주의보,PM10
456,403,경남,2023-04-12,221,3:00,2023-04-12,2023-04-12,창녕권역,5:00,주의보,PM10
450,428,경남,2023-04-12,217,5:00,2023-04-12,2023-04-12,통영권역,7:00,주의보,PM10
142,430,경남,2023-04-12,396,5:00,2023-04-12,2023-04-12,합천권역,13:00,경보,PM10
384,418,경남,2023-04-12,200,4:00,2023-04-12,2023-04-12,진주권역,8:00,주의보,PM10
144,462,경남,2023-04-12,481,7:00,2023-04-12,2023-04-12,함안권역,14:00,주의보,PM10
138,453,경남,2023-04-12,441,7:00,2023-04-12,2023-04-12,사천권역,22:00,경보,PM10
137,556,경남,2023-04-12,552,4:00,2023-04-12,2023-04-12,밀양권역,15:00,경보,PM10
481,558,경남,2023-04-12,197,3:00,2023-04-12,2023-04-12,함안권역,6:00,주의보,PM10
369,404,경남,2023-04-12,163,3:00,2023-04-12,2023-04-12,의령권역,7:00,주의보,PM10
396,387,경남,2023-04-12,278,1:00,2023-04-12,2023-04-12,합천권역,5:00,주의보,PM10
471,402,경남,2023-04-12,177,3:00,2023-04-12,2023-04-12,남해권역,8:00,주의보,PM10
99,487,경남,2023-04-12,127,19:00,2023-04-12,2023-04-12,남해권역,23:00,주의보,PM10
144,456,경남,2023-04-12,369,7:00,2023-04-12,2023-04-12,의령권역,13:00,경보,PM10
381,388,경남,2023-04-12,260,1:00,2023-04-12,2023-04-12,산청권역,6:00,주의보,PM10
95,476,경남,2023-04-12,142,13:00,2023-04-13,2023-04-12,합천권역,6:00,주의보,PM10
137,559,경남,2023-04-12,459,4:00,2023-04-12,2023-04-12,거창권역,13:00,경보,PM10
99,480,경남,2023-04-12,139,14:00,2023-04-12,2023-04-12,창녕권역,17:00,주의보,PM10
146,442,경남,2023-04-12,381,6:00,2023-04-12,2023-04-12,산청권역,13:00,경보,PM10
96,440,경남,2023-04-12,199,6:00,2023-04-13,2023-04-12,거제권역,8:00,주의보,PM10
96,475,경남,2023-04-12,137,13:00,2023-04-13,2023-04-12,거창권역,3:00,주의보,PM10
432,420,경남,2023-04-12,251,4:00,2023-04-12,2023-04-12,김해권역,6:00,주의보,PM10
403,422,경남,2023-04-12,261,4:00,2023-04-12,2023-04-12,고성권역,6:00,주의보,PM10
146,441,경남,2023-04-12,403,6:00,2023-04-12,2023-04-12,고성권역,22:00,경보,PM10
96,400,경남,2023-04-12,171,3:00,2023-04-13,2023-04-12,하동권역,5:00,주의보,PM10
147,429,경남,2023-04-12,429,5:00,2023-04-12,2023-04-12,함양권역,13:00,경보,PM10
90,484,경남,2023-04-12,141,16:00,2023-04-13,2023-04-12,김해권역,11:00,주의보,PM10
127,464,경남,2023-04-12,471,8:00,2023-04-12,2023-04-12,남해권역,19:00,경보,PM10
461,555,경남,2023-04-12,252,4:00,2023-04-12,2023-04-12,창원권역,6:00,주의보,PM10
552,401,경남,2023-04-12,250,3:00,2023-04-12,2023-04-12,밀양권역,5:00,주의보,PM10
98,485,경남,2023-04-12,142,16:00,2023-04-13,2023-04-12,양산권역,4:00,주의보,PM10
142,454,경남,2023-04-12,316,7:00,2023-04-12,2023-04-12,양산권역,16:00,경보,PM10
30,465,경남,2023-04-12,84,8:00,2023-04-12,2023-04-12,통영권역,13:00,주의보,PM25
96,557,경남,2023-04-12,137,15:00,2023-04-12,2023-04-12,밀양권역,20:00,주의보,PM10
95,478,경남,2023-04-12,144,13:00,2023-04-13,2023-04-12,의령권역,1:00,주의보,PM10
83,477,경남,2023-04-12,146,13:00,2023-04-13,2023-04-12,산청권역,15:00,주의보,PM10
95,491,경남,2023-04-12,146,22:00,2023-04-13,2023-04-12,고성권역,11:00,주의보,PM10
143,438,경남,2023-04-12,461,6:00,2023-04-13,2023-04-12,창원권역,1:00,경보,PM10
98,479,경남,2023-04-12,144,14:00,2023-04-12,2023-04-12,함안권역,23:00,주의보,PM10
139,431,경남,2023-04-12,456,5:00,2023-04-12,2023-04-12,창녕권역,14:00,경보,PM10
96,490,경남,2023-04-12,138,22:00,2023-04-13,2023-04-12,사천권역,13:00,주의보,PM10
142,455,경남,2023-04-12,450,7:00,2023-04-13,2023-04-12,통영권역,0:00,경보,PM10
429,380,경남,2023-04-11,176,0:00,2023-04-12,2023-04-12,함양권역,5:00,주의보,PM10
88,495,경남,2023-04-13,143,1:00,2023-04-13,2023-04-13,창원권역,12:00,주의보,PM10
98,492,경남,2023-04-12,142,0:00,2023-04-13,2023-04-13,통영권역,10:00,주의보,PM10
99,544,경남,2023-04-16,196,14:00,2023-04-16,2023-04-16,합천권역,21:00,주의보,PM10
83,549,경남,2023-04-16,151,15:00,2023-04-16,2023-04-16,밀양권역,16:00,주의보,PM10
91,543,경남,2023-04-16,189,14:00,2023-04-16,2023-04-16,고성권역,17:00,주의보,PM10
93,548,경남,2023-04-16,176,15:00,2023-04-16,2023-04-16,통영권역,18:00,주의보,PM10
86,550,경남,2023-04-16,168,15:00,2023-04-16,2023-04-16,남해권역,17:00,주의보,PM10
94,533,경남,2023-04-16,163,13:00,2023-04-16,2023-04-16,거창권역,15:00,주의보,PM10
138,617,경남,2023-04-21,398,22:00,2023-04-22,2023-04-21,함안권역,17:00,경보,PM10
450,582,경남,2023-04-21,260,18:00,2023-04-21,2023-04-21,밀양권역,20:00,주의보,PM10
371,600,경남,2023-04-21,237,20:00,2023-04-21,2023-04-21,합천권역,22:00,주의보,PM10
355,619,경남,2023-04-21,338,22:00,2023-04-21,2023-04-21,의령권역,23:00,주의보,PM10
412,580,경남,2023-04-21,301,18:00,2023-04-21,2023-04-21,김해권역,19:00,주의보,PM10
145,597,경남,2023-04-21,450,20:00,2023-04-23,2023-04-21,밀양권역,3:00,경보,PM10
142,616,경남,2023-04-21,427,22:00,2023-04-22,2023-04-21,남해권역,20:00,경보,PM10
406,596,경남,2023-04-21,285,20:00,2023-04-21,2023-04-21,사천권역,22:00,주의보,PM10
142,624,경남,2023-04-21,355,23:00,2023-04-22,2023-04-21,의령권역,17:00,경보,PM10
141,584,경남,2023-04-21,412,19:00,2023-04-23,2023-04-21,김해권역,3:00,경보,PM10
399,601,경남,2023-04-21,321,20:00,2023-04-21,2023-04-21,창녕권역,21:00,주의보,PM10
347,606,경남,2023-04-21,264,21:00,2023-04-21,2023-04-21,진주권역,23:00,주의보,PM10
398,599,경남,2023-04-21,264,20:00,2023-04-21,2023-04-21,함안권역,22:00,주의보,PM10
34,609,경남,2023-04-21,83,21:00,2023-04-22,2023-04-21,통영권역,17:00,주의보,PM25
398,571,경남,2023-04-21,250,17:00,2023-04-21,2023-04-21,거제권역,19:00,주의보,PM10
425,581,경남,2023-04-21,393,18:00,2023-04-21,2023-04-21,양산권역,19:00,주의보,PM10
378,573,경남,2023-04-21,247,17:00,2023-04-21,2023-04-21,고성권역,19:00,주의보,PM10
366,623,경남,2023-04-21,288,23:00,2023-04-22,2023-04-21,산청권역,1:00,주의보,PM10
138,608,경남,2023-04-21,399,21:00,2023-04-22,2023-04-21,창녕권역,14:00,경보,PM10
144,605,경남,2023-04-21,435,21:00,2023-04-23,2023-04-21,창원권역,4:00,경보,PM10
144,618,경남,2023-04-21,371,22:00,2023-04-22,2023-04-21,합천권역,16:00,경보,PM10
139,621,경남,2023-04-21,347,23:00,2023-04-22,2023-04-21,진주권역,21:00,경보,PM10
435,583,경남,2023-04-21,292,19:00,2023-04-21,2023-04-21,창원권역,21:00,주의보,PM10
324,622,경남,2023-04-21,212,23:00,2023-04-22,2023-04-21,함양권역,2:00,주의보,PM10
147,614,경남,2023-04-21,406,22:00,2023-04-23,2023-04-21,사천권역,9:00,경보,PM10
143,585,경남,2023-04-21,398,19:00,2023-04-23,2023-04-21,거제권역,3:00,경보,PM10
427,598,경남,2023-04-21,280,20:00,2023-04-21,2023-04-21,남해권역,22:00,주의보,PM10
308,615,경남,2023-04-21,233,22:00,2023-04-22,2023-04-21,하동권역,2:00,주의보,PM10
87,607,경남,2023-04-21,216,21:00,2023-04-23,2023-04-21,거창권역,11:00,주의보,PM10
147,586,경남,2023-04-21,425,19:00,2023-04-23,2023-04-21,양산권역,2:00,경보,PM10
133,588,경남,2023-04-21,378,19:00,2023-04-23,2023-04-21,고성권역,8:00,경보,PM10
389,572,경남,2023-04-21,251,17:00,2023-04-21,2023-04-21,통영권역,19:00,주의보,PM10
141,587,경남,2023-04-21,389,19:00,2023-04-23,2023-04-21,통영권역,3:00,경보,PM10
89,673,경남,2023-04-22,142,20:00,2023-04-23,2023-04-22,남해권역,12:00,주의보,PM10
92,665,경남,2023-04-22,144,16:00,2023-04-23,2023-04-22,합천권역,14:00,주의보,PM10
146,636,경남,2023-04-22,308,2:00,2023-04-22,2023-04-22,하동권역,14:00,경보,PM10
77,667,경남,2023-04-22,138,17:00,2023-04-23,2023-04-22,함안권역,11:00,주의보,PM10
127,631,경남,2023-04-22,366,1:00,2023-04-22,2023-04-22,산청권역,18:00,경보,PM10
75,662,경남,2023-04-22,138,14:00,2023-04-23,2023-04-22,창녕권역,10:00,주의보,PM10
129,637,경남,2023-04-22,324,2:00,2023-04-22,2023-04-22,함양권역,17:00,경보,PM10
97,674,경남,2023-04-22,139,21:00,2023-04-23,2023-04-22,진주권역,12:00,주의보,PM10
89,670,경남,2023-04-22,127,18:00,2023-04-23,2023-04-22,산청권역,13:00,주의보,PM10
94,669,경남,2023-04-22,142,17:00,2023-04-23,2023-04-22,의령권역,10:00,주의보,PM10
96,661,경남,2023-04-22,146,14:00,2023-04-22,2023-04-22,하동권역,22:00,주의보,PM10
98,668,경남,2023-04-22,129,17:00,2023-04-23,2023-04-22,함양권역,4:00,주의보,PM10
93,681,경남,2023-04-23,147,2:00,2023-04-23,2023-04-23,양산권역,7:00,주의보,PM10
78,690,경남,2023-04-23,133,8:00,2023-04-23,2023-04-23,고성권역,10:00,주의보,PM10
99,688,경남,2023-04-23,160,4:00,2023-04-23,2023-04-23,하동권역,9:00,주의보,PM10
90,683,경남,2023-04-23,141,3:00,2023-04-23,2023-04-23,김해권역,9:00,주의보,PM10
76,684,경남,2023-04-23,143,3:00,2023-04-23,2023-04-23,거제권역,9:00,주의보,PM10
92,691,경남,2023-04-23,147,9:00,2023-04-23,2023-04-23,사천권역,12:00,주의보,PM10
81,685,경남,2023-04-23,141,3:00,2023-04-23,2023-04-23,통영권역,9:00,주의보,PM10
86,687,경남,2023-04-23,144,4:00,2023-04-23,2023-04-23,창원권역,10:00,주의보,PM10
88,686,경남,2023-04-23,145,3:00,2023-04-23,2023-04-23,밀양권역,9:00,주의보,PM10
98,720,경남,2023-05-22,232,11:00,2023-05-23,2023-05-22,사천권역,20:00,주의보,PM10
94,710,경남,2023-05-22,212,9:00,2023-05-23,2023-05-22,통영권역,5:00,주의보,PM10
94,741,경남,2023-05-22,167,14:00,2023-05-23,2023-05-22,하동권역,1:00,주의보,PM10
309,733,경남,2023-05-22,291,13:00,2023-05-22,2023-05-22,합천권역,17:00,주의보,PM10
93,711,경남,2023-05-22,232,9:00,2023-05-23,2023-05-22,고성권역,2:00,주의보,PM10
97,734,경남,2023-05-22,197,13:00,2023-05-23,2023-05-22,의령권역,0:00,주의보,PM10
94,719,경남,2023-05-22,222,11:00,2023-05-23,2023-05-22,진주권역,15:00,주의보,PM10
94,721,경남,2023-05-22,167,11:00,2023-05-22,2023-05-22,함안권역,23:00,주의보,PM10
